market_ids,product_ids,shares,prices,x_0,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7
71,7,0.011753431,-1.410492967,-2.387261781,0.724485117,-0.713622428,-0.517008828,0.524878685,0.50925697,-1.729535631,1.703603548,5.69901881
71,8,0.197591281,-1.184799837,-3.869228662,0.014290134,0.218904239,0.003128171,0.000204208,0.047919066,-0.055291798,-0.846990557,14.97093044
71,9,0.013948702,-0.202011211,-0.54767215,-0.938551521,-0.409318052,0.384166081,0.880878958,0.167541268,0.514018529,0.224172098,0.299944784
71,10,0.343099004,0.244193318,3.323194731,-0.225875203,-1.029272624,0.232487163,0.051019607,1.059402135,-0.750627285,-3.420473361,11.04362322
71,11,0.052887071,1.75846546,0.482830969,0.535345394,1.082111709,0.579303519,0.286594691,1.170965751,0.258481335,0.522477045,0.233125744
71,12,0.000995903,-2.454417379,-1.167794477,-0.463312235,-1.336756629,0.619335702,0.214658227,1.786918286,0.541053469,1.561057009,1.363743941
71,13,0.045910543,1.654782206,2.600456802,0.110408889,0.511777816,0.05650482,0.012190123,0.261916533,0.287113546,1.330856103,6.762375577
71,14,0.000850135,-2.206018852,-0.864856934,0.213976653,-1.791036847,-0.38324007,0.045786008,3.207812988,-0.185059192,1.548990637,0.747977517
71,15,0.004999163,-0.715132116,0.05338064,-0.553883413,-1.918383621,1.062560867,0.306786835,3.680195719,-0.029566651,-0.102404546,0.002849493
71,16,0.01198184,1.520925023,0.954414498,2.264258292,0.226789414,0.513509812,5.126865612,0.051433438,2.16104094,0.216451105,0.910907033
71,17,0.018889166,0.446790493,1.535862867,-1.012853713,-1.307889673,1.324700912,1.025872644,1.710575398,-1.555604407,-2.008739183,2.358874745
71,18,0.038575695,-2.13960662,1.588626935,-1.709695031,-2.018291054,3.450662186,2.923057098,4.073498779,-2.716067577,-3.206311532,2.52373554
71,19,0.002282928,-0.308109144,0.012753207,0.072646886,0.30293824,0.02200752,0.00527757,0.091771577,0.000926481,0.003863434,0.000162644
71,20,0.004629316,-1.016460079,-1.387579049,-0.1331545,0.241480892,-0.032154268,0.017730121,0.058313021,0.184762395,-0.335073827,1.925375616
71,21,0.001512658,-0.846698526,0.734787397,0.200945957,-1.118681539,-0.224794532,0.040379277,1.251448386,0.147652556,-0.821993096,0.539912519
71,22,0.003618933,-0.221193166,0.224859513,0.337751348,-0.927711926,-0.313335953,0.114075973,0.860649417,0.075946603,-0.208604852,0.0505618
71,23,0.024198544,0.078478677,-2.01831803,2.163986963,0.387650201,0.838869981,4.682839576,0.150272678,-4.367613905,-0.78240139,4.073607672
71,24,0.0036827,-0.930525127,-1.350580554,1.002359099,-0.293645858,-0.294338597,1.004723763,0.08622789,-1.353766707,0.396592385,1.824067832
71,25,0.01641404,0.761576564,0.495610656,-0.2234662,-0.111464588,0.024908568,0.049937143,0.012424354,-0.11075223,-0.055243037,0.245629922
72,1,0.109880464,-1.760911437,-2.915156461,-0.510665251,-0.870744772,0.444659098,0.260778999,0.758196459,1.488669107,2.538357249,8.49813719
72,2,0.017991979,-1.0238892,0.819032799,-1.883367705,-0.765975693,1.442613883,3.547073912,0.586718762,-1.542539923,-0.627359216,0.670814726
72,3,0.022680977,0.954650435,0.806933502,1.057798274,-1.286137599,-1.360474132,1.118937189,1.654149923,0.853572866,-1.037827516,0.651141676
72,4,0.087963553,2.031635968,1.115719013,-0.652191739,1.4918292,-0.972958681,0.425354065,2.225554362,-0.727662724,1.664462203,1.244828916
72,5,0.00507364,0.98335065,0.758427999,0.980818007,1.733521545,1.700269146,0.962003962,3.005096947,0.743879838,1.314751276,0.575213029
72,6,0.002087318,-1.137256413,-0.557071199,-0.303025979,0.577845757,-0.175102276,0.091824744,0.333905718,0.168807045,-0.321901228,0.31032832
72,7,0.011017719,-0.253304578,0.288186064,-0.556796584,-1.313647855,0.731434638,0.310022436,1.725670688,-0.160461016,-0.378575004,0.083051207
72,8,0.006363863,-0.294336079,1.041844424,0.366399734,-0.415269902,-0.152154782,0.134248765,0.172449092,0.38173152,-0.432646632,1.085439804
72,9,0.185019215,1.106161669,2.269437445,-1.623407232,0.478805694,-0.777296626,2.63545104,0.229254892,-3.684221161,1.08661957,5.150346318
72,10,0.004467198,-0.793513918,0.325035954,-1.486285238,0.224284546,-0.33335081,2.209043808,0.050303558,-0.48309614,0.072900541,0.105648371
72,11,0.008640453,-0.784516093,-1.235039344,0.366622749,0.193013558,0.070763161,0.13441224,0.037254234,-0.452793519,-0.238379338,1.52532218
72,12,0.057140075,1.29878606,1.759501198,0.519937409,-1.150283957,-0.59807566,0.27033491,1.323153182,0.914830495,-2.023926001,3.095844467
72,13,0.002814222,-1.596243009,-0.217908262,-0.738201358,-0.926577102,0.684000475,0.544941245,0.858545126,0.160860175,0.201908806,0.047484011
72,14,0.019124019,0.539925046,0.056310023,-0.427258976,0.528571001,-0.225836704,0.182550232,0.279387303,-0.024058963,0.029763845,0.003170819
72,15,0.102103922,0.330699681,2.221871891,0.470714499,-0.845674456,-0.398071228,0.221572139,0.715165286,1.045867314,-1.878980303,4.936714701
72,16,0.018847559,0.968029861,1.553725798,0.2357543,0.191272657,0.045093351,0.05558009,0.036585229,0.366297537,0.297185262,2.414063855
72,17,0.129744035,-0.081845018,-1.874662657,1.180707644,-1.276896834,-1.507641853,1.39407054,1.630465526,-2.213428529,2.393750813,3.514360079
72,18,0.00529784,-1.094548563,-1.150835432,-0.517080799,0.769681586,-0.397987569,0.267372552,0.592409743,0.595074904,-0.88577684,1.324422192
72,19,0.005884643,0.129677307,0.695600342,0.140706977,-0.139050499,-0.019565375,0.019798454,0.019335041,0.097875822,-0.096723575,0.483859835
72,20,0.006155158,0.374925781,0.711020996,-0.849348982,1.364871295,-1.159252045,0.721393694,1.862873651,-0.60390496,0.970452148,0.505550857
72,21,0.010958624,-0.354583499,-0.860231138,0.062526902,0.365753242,0.022869417,0.003909613,0.133775434,-0.053787588,-0.314632327,0.73999761
72,22,0.082174542,2.222869241,1.056898038,1.121479094,0.764145144,0.856972804,1.257715358,0.583917802,1.185289054,0.807623504,1.117033463
72,23,0.042977787,0.874671512,-0.343719595,1.725001861,-0.836975,-1.443783433,2.975631421,0.700527151,-0.592916941,0.287684708,0.11814316
72,24,0.026272197,0.428248631,1.647198093,-0.915003795,0.581518576,-0.532091704,0.837231945,0.338163854,-1.507192506,0.95787629,2.713261558
72,25,0.021432067,1.628978739,1.146326193,0.244742673,1.571622968,0.384643207,0.059898976,2.469998754,0.280554937,1.801592574,1.31406374
73,1,0.002520106,-1.625436156,-0.534372073,-1.293903576,0.146994296,-0.190196445,1.674186464,0.021607323,0.691425936,-0.078549647,0.285553513
73,2,0.024294112,0.193294789,-0.313828408,0.147487929,-0.852711812,-0.125764699,0.021752689,0.727117434,-0.046285902,0.26760519,0.09848827
73,3,0.130859732,-0.003003731,1.625458164,-1.940206963,-1.514412031,2.938272766,3.764403058,2.293443799,-3.153725248,-2.461613399,2.642114244
73,4,0.009304425,0.046531352,0.409997788,-1.488158491,0.567306048,-0.844241313,2.214615693,0.321836152,-0.610141689,0.232594225,0.168098186
73,5,0.008923585,-0.889203703,-1.411199829,-0.032192484,1.119385512,-0.0360358,0.001036356,1.253023924,0.045430028,-1.579676643,1.991484957
73,6,0.012905163,0.456362891,-0.233196266,0.131372819,1.034703816,0.135931957,0.017258818,1.070611986,-0.030635651,-0.241289066,0.054380498
73,7,0.21603901,0.928564603,2.6961842,0.069603811,0.381654522,0.026564609,0.00484469,0.145660174,0.187664695,1.029010891,7.26940924
73,8,0.040887847,1.463692362,0.767871498,-0.165689276,0.709051607,-0.117482248,0.027452936,0.502754181,-0.127228073,0.544460519,0.589626638
73,9,0.007629382,-0.044743847,1.058100964,0.635520434,-0.865940616,-0.550322956,0.403886223,0.74985315,0.672444785,-0.916252601,1.119577651
73,10,0.023741693,-0.271481655,1.502867793,-0.125521304,-0.648776,0.081435209,0.015755598,0.420910298,-0.188641924,-0.975024555,2.258611602
73,11,0.002126117,-1.043276917,-0.338647945,1.048453086,-0.924217679,-0.968998878,1.099253874,0.854178318,-0.355056483,0.312984417,0.11468243
73,12,0.00377215,-0.212510879,0.475712923,-0.91424485,0.979695651,-0.895681704,0.835843646,0.959803569,-0.43491809,0.466053882,0.226302785
73,13,0.049838334,1.211098097,0.250948173,-0.090988022,0.353217167,-0.032138531,0.00827882,0.124762367,-0.022833278,0.088639203,0.062974985
73,14,0.014593702,0.104504078,-0.518852806,0.844043232,-0.343336871,-0.289791163,0.712408978,0.117880207,-0.437934199,0.178141299,0.269208234
73,15,0.010267759,-1.56830002,-0.980674149,-1.415667673,-1.015598641,1.437750165,2.004114959,1.0314406,1.38830869,0.995971333,0.961721786
73,16,0.007079175,-0.558880573,0.714217054,-1.447446752,0.116503193,-0.168632168,2.095102101,0.013572994,-1.033791156,0.083208567,0.510106001
73,17,0.007274966,0.571545092,0.843527888,1.883987447,-1.210598838,-2.280753016,3.549408702,1.465549548,1.589195952,-1.021173881,0.711539297
73,18,0.01037487,0.313477261,-0.181023163,-0.969571787,1.904700298,-1.846743671,0.94006945,3.627883223,0.175514952,-0.344794873,0.032769386
73,19,0.157473015,1.672073748,-0.60668318,1.94158469,0.22176815,0.430581646,3.769751108,0.049181113,-1.177926774,-0.134543007,0.368064481
73,20,0.006835135,0.437308402,0.095441492,0.367780648,1.095962494,0.403073796,0.135262605,1.201133788,0.035101534,0.104600295,0.009109078
73,21,0.036131035,0.988709131,-0.702888601,1.377176918,1.12621537,1.550997811,1.896616262,1.268361059,-0.968001957,-0.791603946,0.494052385
73,22,0.021365692,1.262808136,0.845696931,-0.08785514,0.962679135,-0.08457631,0.007718526,0.926751117,-0.074298822,0.81413479,0.715203299
73,23,0.129294643,0.128953355,-2.12572003,1.088501978,0.678991309,0.739083384,1.184836557,0.461029198,-2.313850458,-1.443345427,4.518685647
73,24,0.053431806,1.431361021,0.268196433,0.563197602,0.390080289,0.219692283,0.317191539,0.152162632,0.151047588,0.104618142,0.071929327
73,25,0.005331274,-0.911375259,-0.732445949,-1.557326698,1.366107288,-2.127475352,2.425266446,1.866249122,1.140657632,-1.000599749,0.536477068
74,1,0.003982221,-0.521602837,0.400720425,-0.249637595,0.242808635,-0.060614164,0.062318929,0.058956033,-0.100034883,0.097298379,0.160576859
74,2,0.004016457,-1.646411834,-0.451245976,-2.354822775,0.187463348,-0.44144296,5.545190301,0.035142507,1.062604302,-0.084592081,0.203622931
74,3,0.002100733,-1.723946314,-0.703054532,-0.73359564,-0.439460645,0.322386413,0.538162563,0.193125658,0.515757739,0.308964798,0.494285675
74,4,0.006917738,-0.706155224,0.447748782,-0.643007176,-0.332269497,0.213651671,0.413458228,0.110403018,-0.28790568,-0.148773262,0.200478972
74,5,0.038298866,-0.24175014,-1.854975052,-0.224041428,1.123298569,-0.251665415,0.050194561,1.261799676,0.415591259,-2.083690822,3.440932443
74,6,0.004175745,-0.687285255,0.164440451,0.315384064,-0.974299097,-0.307278409,0.099467108,0.949258731,0.051861898,-0.160214183,0.027040662
74,7,0.03530216,-2.277638091,-2.923249136,-1.419633698,-0.289797091,0.411405716,2.015359838,0.083982354,4.149942982,0.847149096,8.545385509
74,8,0.010463927,0.050756809,0.607219546,0.321373991,-1.121183558,-0.360319234,0.103281242,1.257052571,0.195144569,-0.680804571,0.368715577
74,9,0.010108298,1.098785423,1.127384061,1.295127021,0.588702325,0.762444289,1.677354001,0.346570427,1.46010556,0.663693618,1.27099482
74,10,0.125384661,-1.338567546,-2.96534221,-0.87481789,-0.317335696,0.277610944,0.76530634,0.100701944,2.594134414,0.941008933,8.793254421
74,11,0.009956252,-0.439751382,0.820958812,-0.732799984,0.331485378,-0.24291248,0.536995816,0.109882556,-0.601598604,0.272135843,0.673973372
74,12,0.021130865,-0.077162384,0.939767717,-0.507627332,-0.854473625,0.433754166,0.257685508,0.730125175,-0.477051779,-0.803006728,0.883163363
74,13,0.089837587,1.917922318,1.695418451,0.174451988,0.340647049,0.059426555,0.030433496,0.116040412,0.295769119,0.577539291,2.874443724
74,14,0.041692212,-0.095402411,1.431854128,-0.135199981,-0.474909631,0.064207773,0.018279035,0.225539158,-0.193586651,-0.680001316,2.050206243
74,15,0.075946652,-0.713279737,-2.268900399,-0.247346354,-0.413187581,0.102200441,0.061180219,0.170723977,0.56120424,0.937481466,5.147909022
74,16,0.006765236,0.018829238,0.123898395,0.683579892,-0.751817611,-0.513927401,0.467281469,0.56522972,0.084694451,-0.093148995,0.015350812
74,17,0.004328629,-1.706872186,-0.13155594,-1.324683817,-0.24414994,0.323421475,1.754787215,0.059609193,0.174270025,0.032119375,0.017306965
74,18,0.064435869,1.563752443,1.608570469,-0.196709727,0.412105824,-0.081065224,0.038694717,0.16983121,-0.316421459,0.662901258,2.587498955
74,19,0.018644184,-1.206516917,0.705748196,-0.094568045,-1.419603882,0.134249164,0.008943115,2.015275181,-0.066741227,-1.001882879,0.498080517
74,20,0.168900421,2.081054511,-0.019906903,0.636075053,1.621846457,1.031616072,0.404591473,2.630385931,-0.012662284,-0.03228594,0.000396285
74,21,0.081162582,1.501541368,-0.801186646,2.075250792,1.067461248,2.215249801,4.306665848,1.139473517,-1.662663221,-0.855235697,0.641900042
74,22,0.047683101,0.750614798,1.211826469,-0.480970907,-0.964612733,0.463950661,0.231333014,0.930477725,-0.582853276,-1.168943242,1.468523391
74,23,0.009514136,-1.05813762,-1.874510879,1.207542109,-0.430361059,-0.519679101,1.458157945,0.185210641,-2.26355082,0.806716487,3.513791035
74,24,0.106697082,0.194183781,1.905503698,-1.279854601,1.023441344,-1.309856114,1.638027801,1.047432185,-2.438767675,1.950171266,3.630944342
74,25,0.005609898,-1.130112332,-1.654074364,0.350746039,0.483983529,0.169755306,0.123022784,0.234240057,-0.580160031,-0.800544748,2.735962002
75,1,0.017590451,1.040903079,1.031970886,0.348570333,0.044461674,0.01549802,0.121501277,0.00197684,0.359714435,0.045883153,1.064963911
75,2,0.024011737,-0.393333229,-0.912367142,-0.72077301,0.037080613,-0.026726705,0.519513732,0.001374972,0.657609612,-0.033831133,0.832413802
75,3,0.019579401,0.80681034,1.435807276,-0.597133158,-0.649806905,0.388021249,0.356568008,0.422249013,-0.857368133,-0.932997482,2.061542535
75,4,0.033826611,0.83028124,-0.206897959,0.952473897,0.385953014,0.367610171,0.907206525,0.148959729,-0.197064906,-0.079852891,0.042806766
75,5,0.053745185,1.305417424,0.44300566,-1.285641161,2.061538196,-2.65039836,1.652873195,4.249939733,-0.569546311,0.91327309,0.196254015
75,6,0.003275533,-2.386431149,-1.005355796,-1.207687538,-1.465751332,1.770169617,1.458509189,2.148426967,1.214155666,1.473601597,1.010740277
75,7,0.010866518,-0.572932293,-0.55894023,-0.813083729,-0.043689106,0.035522901,0.66110515,0.001908738,0.454465207,0.024419599,0.312414181
75,8,0.006040331,-0.70529337,-0.545564329,-0.976383161,0.72154102,-0.704500502,0.953324077,0.520621443,0.532679824,-0.393647042,0.297640437
75,9,0.002494815,-2.31797881,-1.195548249,-0.105355645,-1.419674581,0.149570731,0.011099812,2.015475915,0.125957757,1.697289458,1.429335615
75,10,0.014305601,1.428749113,2.124053255,-0.837964703,1.988340864,-1.666159462,0.702184844,3.953499393,-1.779881655,4.223341884,4.511602228
75,11,0.077481142,1.80292692,1.224624967,-1.448760455,1.914600039,-2.773796823,2.098906855,3.665693309,-1.774188223,2.344667009,1.499706309
75,12,0.02983629,1.292296988,1.658871311,0.261769444,-0.852637206,-0.223194368,0.068523242,0.726990204,0.434241822,-1.414415399,2.751854027
75,13,0.030167425,0.017229948,-0.73986521,-0.888175501,0.765888129,-0.680243073,0.788855721,0.586584627,0.657130153,-0.566653981,0.547400528
75,14,0.011322568,-0.262307063,-0.69078253,0.988267139,-0.457995064,-0.452621472,0.976671937,0.209759479,-0.682677674,0.316374989,0.477180504
75,15,0.043198468,0.792507115,-0.485291801,0.096942354,1.403324316,0.136041562,0.00939782,1.969319136,-0.047045329,-0.681021784,0.235508132
75,16,0.001996819,-1.878949747,-0.355341059,-0.944700765,-0.931777024,0.880250467,0.892459535,0.868208423,0.33569097,0.331098635,0.126267268
75,17,0.006745547,0.863755156,1.129797467,0.243360693,1.057310534,0.257307825,0.059224427,1.117905565,0.274948295,1.194546763,1.276442317
75,18,0.010749588,0.385344227,1.97658875,-1.539341859,1.381059415,-2.125922567,2.369573358,1.907325109,-3.0426458,2.729786503,3.906903087
75,19,0.017946934,0.811164498,2.216727164,0.012273901,-0.116861585,-0.001434347,0.000150649,0.01365663,0.027207889,-0.259050249,4.913879321
75,20,0.341294697,1.26339089,3.541572702,-0.536586596,0.468050392,-0.251149567,0.287925175,0.219071169,-1.90036044,1.657634491,12.5427372
75,21,0.016307378,-1.093978047,-2.171654437,0.353123588,1.303765297,0.46039028,0.124696268,1.699803949,-0.766862407,-2.831327692,4.716082993
75,22,0.014047105,0.43821115,0.513893916,-0.227388413,-0.191523289,0.043550177,0.05170549,0.03668117,-0.116853522,-0.098422653,0.264086957
75,23,0.004801974,-0.715608469,0.250432207,-1.182714844,-0.544977616,0.644553117,1.398814403,0.297000602,-0.296189889,-0.136479947,0.06271629
75,24,0.176915531,-0.9442204,-3.157230042,0.392874247,0.827234217,0.32499902,0.154350174,0.68431645,-1.240394377,-2.611768721,9.968101536
75,25,0.022337113,-1.756434507,-1.988688803,-2.260565818,0.694416523,-1.569774256,5.110157819,0.482214308,4.495561932,-1.380978365,3.954883157
76,1,0.001919711,-1.582816476,-0.740613085,0.604959103,-1.858400198,-1.124256117,0.365975516,3.453651297,-0.448040627,1.376355503,0.548507741
76,2,0.017445537,1.109482709,1.594706788,-1.067239333,1.02484823,-1.093758342,1.138999795,1.050313894,-1.70193381,1.634332429,2.543089741
76,3,0.05960118,0.873842961,-0.551139842,-0.156315597,0.805719498,-0.125946524,0.024434566,0.64918391,0.086151753,-0.444064117,0.303755126
76,4,0.022214388,0.377712185,1.712293812,0.664976785,-1.974166043,-1.312774587,0.442194124,3.897331564,1.138635634,-3.380352299,2.9319501
76,5,0.010474883,-0.797291069,-1.337871457,-0.408465405,0.229428001,-0.093713401,0.166843987,0.052637208,0.546474207,-0.306945174,1.789900036
76,6,0.098556475,-0.836287366,1.794287727,-1.649405454,-1.942297063,3.20363537,2.720538353,3.772517881,-2.959507963,-3.485039782,3.219468447
76,7,0.185078343,2.454548895,2.742443842,-1.023403791,1.559365009,-1.595860061,1.047355319,2.43161923,-2.806627424,4.276470965,7.520998227
76,8,0.004729984,-1.664434548,-2.078151668,0.236100909,0.510221487,0.120463757,0.055743639,0.260325966,-0.490653497,-1.060317635,4.318714353
76,9,0.016530738,-0.304782194,-1.259910497,0.038100336,0.443709014,0.016905462,0.001451636,0.19687769,-0.048003013,-0.559033645,1.587374461
76,10,0.001538186,-2.428252739,-0.999071567,-1.816338636,-0.702486679,1.275953697,3.299086042,0.493487535,1.814652288,0.701834468,0.998143996
76,11,0.122737982,-1.86287345,-3.779322083,-0.126755779,0.171687818,-0.021762423,0.016067027,0.029476707,0.479050914,-0.648863563,14.2832754
76,12,0.012901487,-1.63935215,-2.167266341,-0.00809059,-0.739472884,0.005982772,6.55E-05,0.546820147,0.017534464,1.602634693,4.697043395
76,13,0.008992572,-0.082257251,1.094809841,-0.610167889,-1.122392289,0.684847733,0.372304852,1.259764451,-0.668017809,-1.228806124,1.198608588
76,14,0.002020481,-0.283293837,-0.156971779,0.276458348,1.204798817,0.333076691,0.076429218,1.45154019,-0.043396159,-0.189119414,0.024640139
76,15,0.006532793,0.253987448,1.100691146,0.559216441,-1.12220967,-0.627558097,0.312723028,1.259354543,0.615524585,-1.235206248,1.211521
76,16,0.060981943,-0.778178161,-2.303031906,0.05627208,-0.442553063,-0.024903381,0.003166547,0.195853214,-0.129596396,1.019213825,5.303955959
76,17,0.10171686,0.400211777,2.334438437,-1.886030405,0.304651568,-0.57458212,3.557110687,0.092812578,-4.40282187,0.71119033,5.449602816
76,18,0.173101743,1.11864354,-1.179313479,1.101307977,0.315394619,0.347346609,1.212879259,0.099473766,-1.298787341,-0.371949125,1.390780282
76,19,0.022469437,0.906457303,0.936719233,-0.914195586,0.100989485,-0.092324142,0.835753569,0.010198876,-0.856344588,0.094598793,0.877442921
76,20,0.004681754,0.402582716,0.803431414,-0.236581833,0.760274678,-0.179867177,0.055970964,0.578017586,-0.190077277,0.61082856,0.645502037
76,21,0.006045657,-1.103282804,-1.310258883,1.235516689,-1.510009959,-1.865642505,1.526501489,2.280130077,-1.618846717,1.978503962,1.716778339
76,22,0.007068251,-1.038308192,-1.010242454,0.648574893,-1.861119425,-1.207075332,0.420649392,3.463765515,-0.655217892,1.880181855,1.020589816
76,23,0.034384802,0.430955018,1.91442011,-0.829898846,-0.521699909,0.432958153,0.688732095,0.272170795,-1.588775041,-0.998752797,3.665004359
76,24,0.002431083,-0.827061578,-0.030764168,-1.166989891,0.249817593,-0.291534605,1.361865405,0.06240883,0.035901473,-0.00768543,0.000946434
76,25,0.009458544,-0.749127586,-0.974990959,-0.989906634,0.119535697,-0.118329179,0.979915143,0.014288783,0.965150018,-0.116546224,0.95060737
77,1,0.095926843,0.402292522,-1.935058767,1.122053869,0.903181939,1.013418789,1.259004885,0.815737615,-2.171240176,-1.747710129,3.744452431
77,2,0.001283026,-0.452353894,0.23573512,0.598989674,0.075417465,0.045174283,0.35878863,0.005687794,0.141202903,0.017778545,0.055571047
77,3,0.010976008,-1.791775234,-2.091804972,-0.45004874,-0.111103813,0.050002131,0.202543868,0.012344057,0.941414191,0.232407509,4.37564804
77,4,0.005397707,1.2223218,1.714403686,-0.043697846,1.186589634,-0.051851412,0.001909502,1.40799496,-0.074915749,2.034293642,2.939179998
77,5,0.002150533,0.717242984,0.761383558,2.831951281,-0.481758063,-1.364315365,8.01994806,0.232090832,2.156201142,-0.366802668,0.579704922
77,6,0.00333365,-1.999536362,-1.61510442,0.601736213,-1.126251084,-0.677706063,0.362086471,1.268441505,-0.971866818,1.819013105,2.608562289
77,7,0.019134686,2.318153472,1.934817397,-0.147892391,2.263624504,-0.33477284,0.021872159,5.123995895,-0.286144771,4.379700071,3.74351836
77,8,0.029220707,0.900811046,-0.132883349,-0.430518845,0.89226274,-0.384135924,0.185346476,0.796132798,0.057208786,-0.118566861,0.017657984
77,9,0.006493517,0.452791554,0.548734703,0.877242029,-1.005520484,-0.88208483,0.769553578,1.011071445,0.481373145,-0.551763985,0.301109775
77,10,0.005756925,-0.340740251,-0.291624941,-0.035421698,-0.371120341,0.013145713,0.001254697,0.137730307,0.010329851,0.108227948,0.085045106
77,11,0.018660783,1.408524565,1.174659255,1.49090158,-1.53908225,-2.294620158,2.222787521,2.368774172,1.751301339,-1.807897209,1.379824365
77,12,0.026853095,1.31750846,-1.026204929,1.650671931,3.168186281,5.229636167,2.724717825,10.03740431,-1.693927672,-3.251208376,1.053096555
77,13,0.004027268,0.067573656,1.743258648,0.985273556,-0.971815169,-0.957503787,0.97076398,0.944424722,1.717586647,-1.694125197,3.038950714
77,14,0.011708319,-1.36734517,-1.093407372,-1.878187356,-0.741819579,1.393276154,3.527587745,0.550296288,2.053623902,0.811110997,1.195539682
77,15,0.326108476,0.59645014,3.4292091,-0.295170804,-0.804135303,0.237357264,0.087125804,0.646633586,-1.012202408,-2.757548099,11.75947505
77,16,0.002096931,-3.050422208,-1.573171056,-2.203677476,-0.416893578,0.918698987,4.85619442,0.173800255,3.466761622,0.655844909,2.47486717
77,17,0.001758229,-0.52220598,0.192168475,-1.25494092,1.231564556,-1.545540758,1.574876714,1.516751256,-0.241160083,0.236667883,0.036928723
77,18,0.063016332,0.091274801,2.441819592,-0.696184183,-1.693347782,1.178881941,0.484672416,2.86742671,-1.699956176,-4.134849789,5.962482917
77,19,0.018986367,1.739175763,1.287309677,0.642343815,0.280762604,0.180346122,0.412605576,0.07882764,0.826895408,0.361428417,1.657166204
77,20,0.132174211,-2.09476933,-3.678776101,-0.182797847,-0.098481275,0.018002165,0.033415053,0.009698561,0.672472351,0.362290559,13.5333936
77,21,0.007803234,0.729686565,0.685013279,0.364804164,-0.191026723,-0.069687344,0.133082078,0.036491209,0.249895697,-0.130855842,0.469243193
77,22,0.004087854,-0.132232757,1.173696086,1.083427829,-2.568272258,-2.782537637,1.17381586,6.596022393,1.271615002,-3.014371098,1.377562502
77,23,0.017763378,-3.390032431,-3.065982011,-1.57997151,-0.73642464,1.163529951,2.496309973,0.542321251,4.844164229,2.257864699,9.400245694
77,24,0.176677674,3.090303253,0.996476628,-0.262447507,3.263087973,-0.856389303,0.068878694,10.64774312,-0.261522806,3.2515909,0.99296567
77,25,0.003058294,-2.487992072,-1.576315535,-1.102175689,-0.745529702,0.821704713,1.214791249,0.555814537,1.737376661,1.175190052,2.484770665
78,1,0.063991288,0.403044586,-1.409075854,0.815542242,0.796848215,0.64986338,0.665109148,0.634967078,-1.149160881,-1.12281958,1.985494763
78,2,0.01207167,-1.254396219,-1.07297447,0.105911388,-1.715470659,-0.181687878,0.011217222,2.942839583,-0.113640215,1.840656221,1.151274213
78,3,0.005670653,-0.185766303,-0.217907617,0.205362638,0.398748682,0.081888081,0.042173813,0.159000511,-0.044750083,-0.086890375,0.04748373
78,4,0.060073349,1.421575682,-0.192345901,0.469946987,1.623576251,0.762994768,0.220850171,2.635999844,-0.090392377,-0.312288237,0.036996946
78,5,0.063460761,-0.00175643,1.960983536,1.468725145,-2.826563675,-4.151445144,2.157153552,7.989462208,2.880145829,-5.54284483,3.845456428
78,6,0.023108435,-1.127543624,-2.189167959,-0.237836124,1.640065381,-0.390066793,0.056566022,2.689814454,0.520663222,-3.590378583,4.792456353
78,7,0.024791469,-0.777907858,1.241924159,-0.334937986,-2.126600784,0.712279384,0.112183455,4.522430895,-0.415967577,-2.64107689,1.542375616
78,8,0.279434845,0.797846369,2.387104791,-1.56964112,-0.627664236,0.985207593,2.463773245,0.393962393,-3.746897837,-1.498300304,5.698269284
78,9,0.019015639,0.544070797,1.839296757,1.299938549,-0.912929263,-1.186751942,1.689840231,0.83343984,2.390972757,-1.679147833,3.383012561
78,10,0.029602222,-0.076822031,-0.586079258,-0.223268715,-0.86931411,0.194090645,0.049848919,0.755707022,0.130853163,0.509486968,0.343488897
78,11,0.002474119,-0.413450186,0.554549505,-0.494543129,0.730583686,-0.361305142,0.244572906,0.533752522,-0.274248647,0.405144821,0.307525153
78,12,0.004125742,-1.088817417,-1.076661859,0.335536322,0.527995682,0.177161729,0.112584623,0.27877944,-0.36125916,-0.568472812,1.159200758
78,13,0.056734847,0.353621789,-0.801719953,-0.017459268,-0.173451186,0.003028331,0.000304826,0.030085314,0.013997443,0.139059277,0.642754883
78,14,0.018960113,-1.132668529,-1.627580361,1.289996975,-1.549757573,-1.999182581,1.664092195,2.401748536,-2.099573742,2.52235499,2.649017831
78,15,0.005438284,-0.481800673,-0.033862745,-0.267069298,-0.425087886,0.113527923,0.07132601,0.180699711,0.009043699,0.014394643,0.001146685
78,16,0.01488297,0.33058313,0.064964429,0.565847186,-0.698197599,-0.395073147,0.320183038,0.487479888,0.03675994,-0.045358009,0.004220377
78,17,0.003456069,-1.003140444,-0.096316439,0.441383164,-1.606502048,-0.709082957,0.194819097,2.580848831,-0.042512455,0.154732557,0.009276856
78,18,0.191778817,0.96255499,-1.382629663,-1.234174006,2.775585158,-3.425555055,1.523185478,7.703872972,1.706405591,-3.837606372,1.911664785
78,19,0.010208894,-0.544544261,0.120008954,-1.78648868,-0.548144621,0.979254161,3.191541802,0.300462526,-0.214394638,-0.065782263,0.014402149
78,20,0.05514129,1.434130138,0.615125965,0.347470573,0.035047498,0.012177974,0.120735799,0.001228327,0.213738171,0.021558626,0.378379953
